Dialogue_ID,Utterance_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,Predicted_Emotion,Reasoning,raw_output
178,2,178_2,Monica,"Nope, sound like me. Pheebs, its going great. Look at Chandler with little baby girl Chandler.",joy,joy,positive tone and excitement about the baby,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
178,3,178_3,Chandler,"Little baby girl Chandler, where I have heard that before?",neutral,surprise,sarcastic tone and recognition of a familiar phrase,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
178,4,178_4,Chandler,"Oh right, Coach Ruben.",neutral,neutral,neutral tone and casual conversation,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
178,5,178_5,Chandler,Do you know what Pheebs?,neutral,neutral,neutral tone and inquiry,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
178,6,178_6,Chandler,"When youre done over there, we kinda have a situation over here too.",fear,surprise,concerned tone and hint of alarm,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
178,7,178_7,Phoebe,"Na-uh, no, we are all responsible for our own babies.",neutral,anger,defensive tone and disagreement,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
178,8,178_8,Chandler,See thats where I think that youre wrong. Weve been playing these babies man for man. we should really be playing a zone defense.,neutral,anger,aggressive tone and disagreement,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
178,9,178_9,Monica,What do you mean?,surprise,surprise,confused tone and inquiry,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and inquiry""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""neutral tone and self-assessment""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""joy"", ""reasoning"": ""pos"
181,0,181_0,Joey,Remember when you where a kid and your Mom would drop you off at the movies with a jar of jam and a little spoon?,neutral,joy,The speaker is reminiscing about a happy childhood memory,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is reminiscing about a happy childhood memory""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is giving a compliment""},
    {""utterance_id"": ""2"", ""predicted_emotion"
181,1,181_1,Rachel,You're so pretty.,joy,joy,The speaker is giving a compliment,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is reminiscing about a happy childhood memory""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is giving a compliment""},
    {""utterance_id"": ""2"", ""predicted_emotion"
181,2,181_2,Phoebe,Hi!,joy,joy,The speaker is greeting and seems happy,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is reminiscing about a happy childhood memory""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is giving a compliment""},
    {""utterance_id"": ""2"", ""predicted_emotion"
181,3,181_3,All,"Hey, Phoebe.",neutral,neutral,The speaker is responding to a greeting,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is reminiscing about a happy childhood memory""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is giving a compliment""},
    {""utterance_id"": ""2"", ""predicted_emotion"
181,4,181_4,Phoebe,"Hey, oh, you know that guy who's been following me? I talked to him today.",neutral,fear,The speaker is expressing concern about being followed,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is reminiscing about a happy childhood memory""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is giving a compliment""},
    {""utterance_id"": ""2"", ""predicted_emotion"
181,5,181_5,Joey,You talked to him. Are you crazy?,surprise,anger,The speaker is expressing disbelief and possibly anger at Phoebe's decision to talk to the person,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is reminiscing about a happy childhood memory""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""joy"", ""reasoning"": ""The speaker is giving a compliment""},
    {""utterance_id"": ""2"", ""predicted_emotion"
180,0,180_0,Chandler,"...I'm, I'm okay.",neutral,neutral,Chandler is expressing a neutral sentiment saying he's okay,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,1,180_1,Chandler,"That sounds good. I'll call you- or you call me, whatever...",neutral,neutral,Chandler is agreeing with the plan and showing no strong emotion,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,2,180_2,Chandler,Okay.,neutral,neutral,Chandler is confirming the plan,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,3,180_3,All,Bye.,neutral,neutral,"The group is saying goodbye, a neutral and polite action","{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,4,180_4,Phoebe,Whoo-hoo!,joy,joy,Phoebe's 'Whoo-hoo!' is an expression of excitement and joy,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,5,180_5,Monica,"Yeah, there you go!",joy,joy,Monica is celebrating and showing happiness,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,6,180_6,Ross,Second date!,joy,joy,Ross is celebrating and showing happiness,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,7,180_7,Chandler,...I dunno.,neutral,neutral,Chandler is expressing uncertainty and hesitation,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,8,180_8,Chandler,"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay?",anger,disgust,Chandler is expressing discomfort and distaste for the woman's behavior,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
180,9,180_9,Chandler,"I mean,... how needy is that?",disgust,disgust,Chandler is expressing strong negative sentiment towards the woman's behavior,"{
  ""predictions"": [
    {""utterance_id"": 0, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is expressing a neutral sentiment saying he's okay""},
    {""utterance_id"": 1, ""predicted_emotion"": ""neutral"", ""reasoning"": ""Chandler is agreeing with the plan and showing no strong emotion""},
    {""ut"
182,0,182_0,Phoebe,"Thank you, Happy Holidays.",joy,joy,expressing gratitude,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,1,182_1,Phoebe,"Now, that's trash. Young lady, you can't  Hey! Stop that young lady, she donated trash!",anger,anger,expressing frustration and annoyance,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,2,182_2,Phoebe,Hey!!,anger,anger,expressing frustration and annoyance,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,3,182_3,Phoebe,The charity's on fire!,fear,fear,expressing alarm and concern,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,4,182_4,Phoebe,Help!,fear,fear,expressing distress and panic,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,5,182_5,Phoebe,Oh good!,joy,joy,expressing relief and happiness,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,6,182_6,Phoebe,"Thank you, I need that.",joy,joy,expressing gratitude and appreciation,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,7,182_7,Phoebe,Whoa!,surprise,surprise,expressing shock and astonishment,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,8,182_8,Phoebe,What is that?!,surprise,surprise,expressing shock and astonishment,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
182,9,182_9,Phoebe,It's nine o'clock in the morning!,surprise,neutral,expressing a neutral statement of fact,"{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""joy"", ""reasoning"": ""expressing gratitude""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""anger"", ""reasoning"": ""expressing frustration and annoyance""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""anger"", ""reasoning"": ""express"
183,0,183_0,Female Clerk,Can I help you?,neutral,neutral,"Neutral tone, asking for help","{
  ""predictions"": [
    {""utterance_id"": ""0"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Neutral tone, asking for help""},
    {""utterance_id"": ""1"", ""predicted_emotion"": ""neutral"", ""reasoning"": ""Neutral tone, asking for information""},
    {""utterance_id"": ""2"", ""predicted_emotion"": ""neutral"", ""rea"
