Dialogue_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,predicted_emotion,confidence,outcome,winning_agent,vote_plain,vote_linguistic,vote_context,reason_plain,reason_linguistic,reason_context,arbitrator_reasoning
175,175_16,Rachel,"Yknow what Tag, if we went down to the office you would see those contracts sitting on your desk.",anger,anger,0.6833,unanimous,majority,anger,anger,anger,,,,
175,175_17,Tag,"No, I would see you looking embarrassed because they are",anger,anger,0.4,majority,majority,neutral,anger,anger,,,,
175,175_18,Rachel,Or maybe you would see me looking embarrassed because you are talking on the phone with your crotch!,disgust,disgust,0.45,majority,majority,anger,disgust,disgust,,,,
175,175_19,Tag,You wanna go down to the office right now?,neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
175,175_20,Rachel,"No! Come on its late, were not gonna go down to the office.",anger,anger,0.6667,unanimous,majority,anger,anger,anger,,,,
175,175_21,Tag,Okay I understand.  I wouldnt want to be proved wrong either.,neutral,neutral,0.5,arbitrated,unknown,neutral,anger,surprise,,,,
175,175_22,Rachel,Okay get your coat!  Oh! When did you unhook this?  Nice work!,joy,joy,0.925,majority,majority,joy,surprise,joy,,,,
181,181_0,Joey,Remember when you where a kid and your Mom would drop you off at the movies with a jar of jam and a little spoon?,neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
181,181_1,Rachel,You're so pretty.,joy,joy,0.495,majority,majority,joy,neutral,joy,,,,
181,181_2,Phoebe,Hi!,joy,neutral,0.97,majority,majority,neutral,joy,neutral,,,,
181,181_3,All,"Hey, Phoebe.",neutral,neutral,0.5,unanimous,majority,neutral,neutral,neutral,,,,
181,181_4,Phoebe,"Hey, oh, you know that guy who's been following me? I talked to him today.",neutral,surprise,0.375,majority,majority,surprise,surprise,fear,,,,
181,181_5,Joey,You talked to him. Are you crazy?,surprise,anger,0.8333,unanimous,majority,anger,anger,anger,,,,
180,180_0,Chandler,"...I'm, I'm okay.",neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
180,180_1,Chandler,"That sounds good. I'll call you- or you call me, whatever...",neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
180,180_2,Chandler,Okay.,neutral,neutral,0.8267,unanimous,majority,neutral,neutral,neutral,,,,
180,180_3,All,Bye.,neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
180,180_4,Phoebe,Whoo-hoo!,joy,joy,1.0,unanimous,majority,joy,joy,joy,,,,
180,180_5,Monica,"Yeah, there you go!",joy,joy,0.65,unanimous,majority,joy,joy,joy,,,,
180,180_6,Ross,Second date!,joy,joy,1.0,majority,majority,neutral,joy,joy,,,,
180,180_7,Chandler,...I dunno.,neutral,neutral,0.5,arbitrated,unknown,joy,sadness,neutral,,,,
180,180_8,Chandler,"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay?",anger,surprise,0.4793,unanimous,majority,surprise,surprise,surprise,,,,
180,180_9,Chandler,"I mean,... how needy is that?",disgust,anger,1.0,arbitrated,unknown,neutral,anger,disgust,,,,
182,182_0,Phoebe,"Thank you, Happy Holidays.",joy,neutral,0.66,unanimous,majority,neutral,neutral,neutral,,,,
182,182_1,Phoebe,"Now, that's trash. Young lady, you can't  Hey! Stop that young lady, she donated trash!",anger,disgust,1.0,arbitrated,unknown,anger,neutral,disgust,,,,
182,182_2,Phoebe,Hey!!,anger,neutral,0.5,majority,majority,joy,neutral,neutral,,,,
182,182_3,Phoebe,The charity's on fire!,fear,surprise,0.95,majority,majority,surprise,neutral,surprise,,,,
182,182_4,Phoebe,Help!,fear,fear,0.6,unanimous,majority,fear,fear,fear,,,,
182,182_5,Phoebe,Oh good!,joy,neutral,0.5,majority,majority,neutral,neutral,surprise,,,,
182,182_6,Phoebe,"Thank you, I need that.",joy,neutral,0.5,majority,majority,neutral,neutral,surprise,,,,
182,182_7,Phoebe,Whoa!,surprise,surprise,0.9995,unanimous,majority,surprise,surprise,surprise,,,,
182,182_8,Phoebe,What is that?!,surprise,neutral,0.5,majority,majority,neutral,neutral,surprise,,,,
182,182_9,Phoebe,It's nine o'clock in the morning!,surprise,surprise,0.8,majority,majority,joy,surprise,surprise,,,,
183,183_0,Female Clerk,Can I help you?,neutral,neutral,0.9667,unanimous,majority,neutral,neutral,neutral,,,,
183,183_1,Joey,"Uh yeah, where-wheres the guy who decides whos pictures go up on the wall?",neutral,neutral,0.8267,unanimous,majority,neutral,neutral,neutral,,,,
183,183_2,Female Clerk,Hes not here right now.,neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
183,183_3,Joey,"Oh, youre kidding me!",anger,surprise,0.9,majority,majority,neutral,surprise,surprise,,,,
183,183_4,Joey,"All-all right, well make sure you tell him that Joey Tribbiani stopped by to drop off all of these clothes.",neutral,neutral,0.9,majority,majority,neutral,anger,neutral,,,,
183,183_5,Joey,Okay?,neutral,neutral,0.25,majority,majority,neutral,neutral,surprise,,,,
183,183_6,Joey,Im an actor. Im kinda getting my picture up there on the wall.,neutral,joy,0.97,majority,majority,joy,joy,surprise,,,,
183,183_7,Female Clerk,"Yknow, there are two people who could put your picture up there.",neutral,neutral,0.5,arbitrated,unknown,neutral,surprise,disgust,,,,
183,183_8,Joey,"Oh really? Well, maybe you and I go out for drinks?  Youre the other one right?",neutral,surprise,1.0,arbitrated,unknown,joy,surprise,neutral,,,,
185,185_0,Ross,"Thanks for the coffee, or bedankt voor de koffie, Gunter.",neutral,neutral,0.5,unanimous,majority,neutral,neutral,neutral,,,,
185,185_1,Ross,"Yeah, were done.",neutral,neutral,0.7667,unanimous,majority,neutral,neutral,neutral,,,,
185,185_2,Ross,Ezel? Ezel? Ezel?,surprise,surprise,0.8333,unanimous,majority,surprise,surprise,surprise,,,,
185,185_3,Joey,"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",joy,neutral,0.5,arbitrated,unknown,joy,surprise,neutral,,,,
185,185_4,Ross,Really?!,surprise,surprise,0.9,majority,majority,neutral,surprise,surprise,,,,
185,185_5,Joey,"No. But I got Knicks tickets for you, me, and Chandler.",neutral,neutral,0.3333,unanimous,majority,neutral,neutral,neutral,,,,
185,185_6,Ross,Sweet!,joy,neutral,0.5,majority,majority,neutral,neutral,joy,,,,
185,185_7,Joey,"All right, well finish your coffee; lets go.",neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
186,186_0,Chandler,"Ah, no-no-no just Ross. Ross and Joey is embarrassing enough.",disgust,anger,1.0,arbitrated,unknown,joy,anger,disgust,,,,
186,186_1,Ross,"Uh actually, sorry I cant even make it. Im seeing Mona again tonight.",neutral,sadness,0.6113,unanimous,majority,sadness,sadness,sadness,,,,
186,186_2,Chandler,I understand: who would cancel an actual date to go to a fake bachelor party?,neutral,anger,0.9,unanimous,majority,anger,anger,anger,,,,
186,186_3,Joey,Im sorry I gotta cancel tonight baby,sadness,sadness,1.0,arbitrated,unknown,sadness,fear,anger,,,,
184,184_0,Phoebe,"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",sadness,neutral,0.51,majority,majority,neutral,neutral,fear,,,,
184,184_1,Monica,What?! Youre crazy! Theres nothing sexual about the noises I make!,surprise,anger,0.9,unanimous,majority,anger,anger,anger,,,,
184,184_2,Phoebe,Theres nothing sexual about this?,anger,surprise,0.26,majority,majority,surprise,surprise,anger,,,,
184,184_3,Phoebe,Oo God!,sadness,surprise,0.9667,unanimous,majority,surprise,surprise,surprise,,,,
184,184_4,Phoebe,What are you looking at?!,anger,anger,0.5833,unanimous,majority,anger,anger,anger,,,,
184,184_5,Phoebe,I mean hi.,neutral,neutral,0.745,majority,majority,neutral,neutral,surprise,,,,
184,184_6,Monica,"Oh myThis is so embarrassing. Oh my God, Im never gonna get massaged again!",fear,sadness,0.5,majority,majority,sadness,surprise,sadness,,,,
184,184_7,Phoebe,"No, you cant let this stop you from getting massages!",sadness,joy,1.0,majority,majority,joy,neutral,joy,,,,
184,184_8,Phoebe,"No look, I have, I have lots of clients that make the same noises you do!",neutral,neutral,0.5,arbitrated,unknown,surprise,joy,neutral,,,,
184,184_9,Monica,Really?!,surprise,surprise,0.9,unanimous,majority,surprise,surprise,surprise,,,,
184,184_10,Phoebe,"Well not clients, lovers. But lets just yknow, try it again. Come back and-and well work through it.",neutral,neutral,0.5,arbitrated,unknown,joy,neutral,sadness,,,,
184,184_11,Monica,Are you sure?,surprise,surprise,0.9,majority,majority,surprise,surprise,sadness,,,,
184,184_12,Phoebe,Yes.,neutral,neutral,0.25,majority,majority,neutral,neutral,joy,,,,
184,184_13,Monica,I guess.,neutral,neutral,1.0,unanimous,majority,neutral,neutral,neutral,,,,
184,184_14,Phoebe,"Great! Okay, if youll just excuse me.  So, did you hear something you liked?",joy,joy,0.35,majority,majority,joy,neutral,joy,,,,
187,187_0,Kim,"So it's down to these two, Nancy I know you like this one and I think I agree. Rachel, what do you think?",neutral,neutral,0.8,unanimous,majority,neutral,neutral,neutral,,,,
187,187_1,Rachel,"Well umm, that one is pretty but uh, I just, I just love this fabric  Sorry.",neutral,neutral,0.25,majority,majority,sadness,neutral,neutral,,,,
187,187_2,Kim,"Oh don't be sorry, that's part of your job here to give your opinions and then I take credit for them--I'm kidding.",neutral,neutral,0.55,majority,majority,joy,neutral,neutral,,,,
187,187_3,Nancy,"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",joy,neutral,0.5,majority,majority,joy,neutral,neutral,,,,
187,187_4,Rachel,"Oh, what a fun office.",joy,joy,0.825,majority,majority,joy,neutral,joy,,,,
187,187_5,Kim,"I don't know which one, but I do know I need a cigarette.",neutral,sadness,0.49,majority,majority,sadness,neutral,sadness,,,,
187,187_6,Kim,"So what do you say we take a break, we go outside, and we'll figure this out when we come back?",neutral,neutral,0.98,majority,majority,neutral,neutral,joy,,,,
187,187_7,Kim,Rachel? Do you smoke?,neutral,surprise,0.9,majority,majority,neutral,surprise,surprise,,,,
187,187_8,Rachel,"Oh no, my dad's a doctor and he would always tell me just horror storiesabout ghosts and goblins who totally supported the princess's right to smoke.",neutral,surprise,1.0,arbitrated,unknown,neutral,sadness,surprise,,,,
188,188_0,Joey,What?,neutral,surprise,0.9,unanimous,majority,surprise,surprise,surprise,,,,
188,188_1,Ross,Peach pit.,neutral,surprise,0.9,majority,majority,neutral,surprise,surprise,,,,
188,188_2,Chandler,"Yes, Bunny?",neutral,neutral,0.5,unanimous,majority,neutral,neutral,neutral,,,,
188,188_3,Ross,"Peach pit. That night we, uh- we had-",neutral,neutral,0.665,majority,majority,neutral,surprise,neutral,,,,
188,188_4,Joey,-Peaches?,neutral,neutral,1.0,majority,majority,neutral,joy,neutral,,,,
188,188_5,Ross,"Actually, nectarines, but basically...",neutral,neutral,0.5,arbitrated,unknown,neutral,surprise,joy,,,,
188,188_6,Chandler,Could've been a peach.,neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
188,188_7,Ross,"Then, uh, then we got dressed, and I-I... I walked her to the-  -the bus stop... I'm fine.",neutral,sadness,0.35,majority,majority,neutral,sadness,sadness,,,,
188,188_8,Joey,"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.",joy,disgust,0.85,majority,majority,surprise,disgust,disgust,,,,
190,190_0,Chandler,"Y'know, I can't believe I'm getting my nails done!  And",surprise,joy,0.8,unanimous,majority,joy,joy,joy,,,,
190,190_1,Rachel,"Chandler, theres a guy right over there.",neutral,surprise,0.81,majority,majority,surprise,fear,surprise,,,,
190,190_2,Chandler,Thats a mailman! Thats,surprise,surprise,0.95,majority,majority,neutral,surprise,surprise,,,,
190,190_3,Rachel,"Chandler, dont worry! This doesnt make you any less of a guy!",neutral,neutral,0.8333,unanimous,majority,neutral,neutral,neutral,,,,
190,190_4,Chandler,"Hey, you know who used to have nails like that?",neutral,surprise,0.8,arbitrated,unknown,joy,neutral,surprise,,,,
189,189_0,Joey,All right!,joy,joy,0.25,majority,majority,neutral,joy,joy,,,,
189,189_1,Joey,Westminster Abbey!,joy,neutral,0.5,arbitrated,unknown,neutral,joy,surprise,,,,
189,189_2,Joey,"Hands down, best Abbey Ive ever seen.",joy,joy,1.0,unanimous,majority,joy,joy,joy,,,,
189,189_3,Joey,Hey!,joy,joy,0.85,majority,majority,joy,joy,neutral,,,,
189,189_4,Joey,Okay.,neutral,neutral,0.25,majority,majority,joy,neutral,neutral,,,,
189,189_5,Joey,"What do you think of the Abbey, Chandler?",neutral,joy,0.83,unanimous,majority,joy,joy,joy,,,,
189,189_6,Chandler,"I think its great. Its great. Yknow, theyre thinking of changing the name of this place.",neutral,joy,0.4865,majority,majority,joy,joy,surprise,,,,
189,189_7,Joey,Really? To what?,surprise,surprise,1.0,unanimous,majority,surprise,surprise,surprise,,,,
189,189_8,Chandler,To Put the Camera Away!!!,anger,surprise,0.9667,unanimous,majority,surprise,surprise,surprise,,,,
189,189_9,Joey,"Man,",neutral,neutral,0.5,arbitrated,unknown,joy,anger,surprise,,,,
193,193_0,Ross,"Yes, I made it!",joy,joy,0.8667,unanimous,majority,joy,joy,joy,,,,
193,193_1,Ross,Im on time!,joy,joy,0.55,majority,majority,joy,neutral,joy,,,,
193,193_2,Ross,"Okay, why dont we all uh,  open our books to page 23.",neutral,neutral,0.9867,unanimous,majority,neutral,neutral,neutral,,,,
193,193_3,Ross,Where  Where you will seea uha bunch of uhred spots.,neutral,neutral,0.25,majority,majority,joy,neutral,neutral,,,,
193,193_4,Ross,"Okay,  umm, why dont, why dont you all start to read, while I",neutral,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
191,191_0,Chandler,"Eh..., I dont, I dont know.",sadness,neutral,0.6667,unanimous,majority,neutral,neutral,neutral,,,,
191,191_1,Rachel,What?,neutral,neutral,0.1667,unanimous,majority,neutral,neutral,neutral,,,,
191,191_2,Chandler,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",sadness,surprise,0.0,arbitrated,unknown,neutral,anger,surprise,,,,
191,191_3,Gunther,Rachel?,neutral,neutral,0.2917,majority,majority,neutral,surprise,neutral,,,,
191,191_4,Rachel,Yeah.,neutral,neutral,0.1667,unanimous,majority,neutral,neutral,neutral,,,,
191,191_5,Gunther,"Do you remember when you first came here, how you spent two weeks getting trained by another waitress?",neutral,neutral,0.25,majority,majority,joy,neutral,neutral,,,,
191,191_6,Rachel,"Oh, sure! Do you need me to train somebody new?",joy,neutral,0.95,majority,majority,joy,neutral,neutral,,,,
191,191_7,Gunther,"Good one. Actually, ah, Terry wants you to take the training again, whenever.",neutral,neutral,0.5,arbitrated,unknown,anger,surprise,neutral,,,,
191,191_8,Rachel,"Eh, do you believe that?",surprise,neutral,0.5,arbitrated,unknown,neutral,anger,surprise,,,,
191,191_9,Chandler,Yeah?,neutral,neutral,0.25,majority,majority,neutral,neutral,surprise,,,,
194,194_0,Rachel,"Yeah, all right. All right! Just keep walkin'! All right?",anger,anger,1.0,arbitrated,unknown,neutral,sadness,anger,,,,
194,194_1,Rachel,"Ross! What are you I'm sorry sir. I just, I think he just really likes you.",neutral,neutral,0.2933,unanimous,majority,neutral,neutral,neutral,,,,
194,194_2,Ross,Hey! Y'know that teacher who had a baby with her student?,neutral,surprise,0.8633,unanimous,majority,surprise,surprise,surprise,,,,
194,194_3,Ross,What the? What,surprise,neutral,0.5,majority,majority,neutral,surprise,neutral,,,,
194,194_4,Flight Attendant,Miss? May I help you?,neutral,neutral,1.0,unanimous,majority,neutral,neutral,neutral,,,,
192,192_0,Chandler,"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.",anger,anger,0.5,majority,majority,neutral,anger,anger,,,,
192,192_1,Monica,"No, you said the baby creeps you out.",neutral,disgust,1.0,arbitrated,unknown,neutral,disgust,anger,,,,
192,192_2,Chandler,"No, the little girl creeps me out.",anger,disgust,0.5,majority,majority,neutral,disgust,disgust,,,,
192,192_3,Monica,You said the baby.,neutral,neutral,0.5716,majority,majority,neutral,neutral,anger,,,,
192,192_4,Chandler,Why would the baby creep me out?,anger,surprise,0.9005,majority,majority,surprise,neutral,surprise,,,,
192,192_5,Monica,Why would the little girl creep you out?,anger,neutral,0.5,majority,majority,neutral,neutral,surprise,,,,
192,192_6,Phoebe,"You guys, Im sorry, could you please talk a little slower?",neutral,neutral,1.0,majority,majority,neutral,neutral,surprise,,,,
192,192_7,Chandler,This is going in your book?,surprise,disgust,0.8,arbitrated,unknown,anger,surprise,disgust,,,,
192,192_8,Phoebe,"Yeah, its about relationships. Yknow? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,joy,0.605,majority,majority,joy,joy,neutral,,,,
192,192_9,Monica,What?! Excuse me!,surprise,surprise,0.9,majority,majority,neutral,surprise,surprise,,,,
192,192_10,Phoebe,And how none of it matters when the people really love each other.,neutral,joy,0.99,unanimous,majority,joy,joy,joy,,,,
192,192_11,Phoebe,And how people will believe anything you tell them as long as its a compliment.,neutral,neutral,0.5,arbitrated,unknown,neutral,joy,disgust,,,,
197,197_0,The Fan,Excuse me.,neutral,neutral,0.75,majority,majority,surprise,neutral,neutral,,,,
197,197_1,Phoebe,Yeah?,neutral,neutral,0.0,majority,majority,joy,neutral,neutral,,,,
197,197_2,The Fan,Are you Phoebe Buffay?,neutral,joy,0.7273,majority,majority,joy,neutral,joy,,,,
