Dialogue_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,predicted_emotion,confidence,reasoning,shift_flag,mental_state_raw,linguistic_signal_tag
192,192_8,Phoebe,"Yeah, its about relationships. Yknow? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,joy,0.95,"LaERC's 'internal_state' identifies Phoebe as feeling 'extremely happy, excited, proud, and confident'. Micro-Linguistic Analysis highlights the 'great!' (with exclamation mark) as having high positive connotation and intensity, supporting 'joy'. The Temporal Gate's [SHIFT: TRUE] indicates an emotional pivot, heavily weighting these current turn signals over past examples.",TRUE,"```json
{
  ""immediate_intent"": ""Phoebe is sharing news about her book and expressing strong enthusiasm and pride regarding its content and positive impact."",
  ""internal_state"": ""Phoebe feels extremely happy, excited, proud, and confident about her work."",
  ""surface_vs_subtext"": ""aligned"",
  ""emot",AGGRESSIVE
192,192_9,Monica,What?! Excuse me!,surprise,anger,1.0,"Micro-Linguistic Analysis identifies 'Excuse me!' as conveying 'offense, indignation, or a challenge' and notes the [LINGUISTIC TONE: AGGRESSIVE]. LaERC indicates a 'negative reaction' and 'escalating' emotional momentum, consistent with ANGER, and the Temporal Shift Detection [SHIFT: TRUE] dictates weighing these current-turn signals heavily.",TRUE,"```json
{
  ""immediate_intent"": ""To express surprise and demand clarification regarding the conversation being recorded for a book."",
  ""internal_state"": ""Shock and disbelief, accompanied by a feeling of being suddenly caught off guard."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""e",AGGRESSIVE
192,192_10,Phoebe,And how none of it matters when the people really love each other.,neutral,joy,0.95,"Micro-Linguistic Analysis highlights 'really love' and a 'profound positive state without being confrontational, aggressive, or indicative of distress/vulnerability,' pointing to a strong positive emotion. LaERC's 'internal_state' for Phoebe is 'Feeling deeply peaceful, optimistic, and wise regarding the ultimate power of love,' further supporting a profoundly positive emotional state.",TRUE,"```json
{
  ""immediate_intent"": ""To share a profound belief about love's ultimate power and transformative nature, possibly as a unifying theme for her relationship advice."",
  ""internal_state"": ""Feeling deeply peaceful, optimistic, and wise regarding the ultimate power of love."",
  ""surface_vs_subt",UNKNOWN
192,192_11,Phoebe,And how people will believe anything you tell them as long as its a compliment.,neutral,disgust,0.9,"The Micro-Linguistic Analysis clearly indicates a 'LINGUISTIC TONE: AGGRESSIVE' and 'Surface Sentiment: Negative' and 'Latent Sentiment: Negative', critically observing human gullibility and vanity. The LaERC also notes an 'internal_state: slightly cynical' contemplation of human susceptibility. These strong negative signals, heavily weighted due to the 'TEMPORAL SHIFT: TRUE', override the neutral anchor examples.",TRUE,"```json
{
  ""immediate_intent"": ""To make an observation about human nature, specifically how people respond to compliments."",
  ""internal_state"": ""Reflective, insightful, and slightly cynical, contemplating human susceptibility to positive reinforcement."",
  ""surface_vs_subtext"": ""aligned"",
  ""emoti",AGGRESSIVE
191,191_0,Chandler,"Eh..., I dont, I dont know.",sadness,fear,0.9,"The Micro-Linguistic Analysis identifies 'high arousal (8/10)', 'negative surface sentiment,' 'negative latent sentiment,' and 'potential distress, or anxiety related to the uncertainty,' strongly indicating a negative, high-arousal emotion. This is further supported by the Relational Vulnerability Analysis, which states that 'Fear are MORE likely than the surface suggests' in the SAFE/SUPPORTIVE dynamic between Chandler and Rachel.",FALSE,"```json
{
  ""immediate_intent"": ""To express uncertainty or indecision in response to an implied question."",
  ""internal_state"": ""Neutral to slightly uncertain, reflecting a lack of information or a struggle to make a decision."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
",WITHDRAWN/VULNERABLE
191,191_1,Rachel,What?,neutral,neutral,0.9,"The LaERC's internal_state indicates 'Neutral and receptive, without strong emotional valence', and the Micro-Linguistic Analysis determined the 'LINGUISTIC TONE' to be 'NEUTRAL' with 'aligned' surface vs subtext.",FALSE,"```json
{
  ""immediate_intent"": ""To seek clarification or a repeat of the previous utterance."",
  ""internal_state"": ""Neutral and receptive, without strong emotional valence."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
191,191_2,Chandler,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",sadness,fear,0.9,"The Dynamic Mental State (LaERC) indicates an 'internal_state' of 'Apprehensive, uncertain, and worried about potential risks or diminished capability' with 'surface_vs_subtext' aligned. The Relational Vulnerability Analysis corroborates this, stating 'Sadness/Fear are MORE likely than the surface suggests.' These two signals strongly point to Fear as the underlying emotion, overriding the Micro-Linguistic Tone of 'NEUTRAL' and the mixed Retrieved Similar Examples, especially given [SHIFT: FALSE] which prioritizes the current turn signals.",FALSE,"```json
{
  ""immediate_intent"": ""To seek an opinion and express concern regarding Snoopy's capability and suitability to fly due to his age."",
  ""internal_state"": ""Apprehensive, uncertain, and worried about potential risks or diminished capability."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_m",NEUTRAL
191,191_3,Gunther,Rachel?,neutral,neutral,0.9,"The Micro-Linguistic Analysis concludes the [LINGUISTIC TONE: NEUTRAL], highlighting neutral lexical, syntactic, paralinguistic, and matrix signals. The Dynamic Mental State indicates a neutral internal_state with aligned surface_vs_subtext. The Retrieved Examples also include 'Rachel.' as NEUTRAL, mirroring the target utterance's structure. The Temporal Shift further emphasizes these consistent current-turn signals, which overwhelmingly point to neutral.",TRUE,"```json
{
  ""immediate_intent"": ""Neutral attention-seeking or neutral prompting directed at Rachel."",
  ""internal_state"": ""Neutral or neutral-curious, with no overt emotional display."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
191,191_4,Rachel,Yeah.,neutral,neutral,0.95,"The Micro-Linguistic Analysis clearly states '[LINGUISTIC TONE: NEUTRAL]', indicating a low-intensity, non-committal response. This is further supported by the LaERC, which identifies Rachel's 'internal_state' as 'neutral' with 'surface_vs_subtext' being 'aligned', meaning no masked emotion is detected from Rachel's perspective.",FALSE,"```json
{
  ""immediate_intent"": ""neutrally acknowledge being addressed"",
  ""internal_state"": ""neutral"",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
191,191_5,Gunther,"Do you remember when you first came here, how you spent two weeks getting trained by another waitress?",neutral,sadness,0.95,"Gunther's Relational Vulnerability Analysis identifies a DEFENSIVE dynamic, indicating he is consistently masking 'deep sadness and longing' with a neutral facade. While his Micro-Linguistic Tone and LaERC internal state are neutral, the explicit detection of masked sadness by the Vulnerability Analysis overrides the neutral surface signals.",FALSE,"```json
{
  ""immediate_intent"": ""To recall a neutral, shared past memory and engage Rachel in a neutral conversation."",
  ""internal_state"": ""Neutral, possibly slightly nostalgic or neutral curiosity."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
191,191_6,Rachel,"Oh, sure! Do you need me to train somebody new?",joy,joy,0.98,"The Micro-Linguistic Analysis identifies a 'POSITIVE/ENTHUSIASTIC' tone with a strong affirmation 'sure!' (intensity 8/10), indicating high arousal and positive sentiment. The Dynamic Mental State (LaERC) also points to an 'internal_state' of 'Feeling positive, cooperative, and possibly invigorated by the prospect of a new responsibility,' further reinforcing a strong positive emotion. These signals align with the 'JOY' anchor from retrieved examples.",TRUE,"```json
{
  ""immediate_intent"": ""To express eager willingness and a positive response to potentially training a new team member, confirming her availability and enthusiasm for the task."",
  ""internal_state"": ""Feeling positive, cooperative, and possibly invigorated by the prospect of a new responsibi",POSITIVE/ENTHUSIASTIC
191,191_7,Gunther,"Good one. Actually, ah, Terry wants you to take the training again, whenever.",neutral,sadness,0.9,"The Relational Vulnerability Analysis explicitly states Gunther is 'consistently masking his deep sadness and longing for Rachel with a professional and neutral facade.' While the LaERC indicates a 'Neutral and professional' internal state and 'surface_vs_subtext: aligned' for this specific utterance, and Temporal Shift notes a neutral delivery, the Vulnerability Gate prioritizes masked emotions under a defensive relational dynamic, making SADNESS the most accurate classification.",TRUE,"```json
{
  ""immediate_intent"": ""To relay work-related information from a supervisor and confirm past experience."",
  ""internal_state"": ""Neutral and professional, simply conveying information."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",UNKNOWN
191,191_8,Rachel,"Eh, do you believe that?",surprise,surprise,0.9,"LaERC's `internal_state` explicitly indicates 'Positive, engaged, and experiencing a mild sense of surprise or disbelief.' This is strongly supported by a `Retrieved Similar Example`, 'Can you believe that?!', which is classified as SURPRISE. LaERC also states `surface_vs_subtext: aligned`, indicating the neutral Micro-Linguistic Tone is aligned with the internal state of mild surprise, rather than a contradiction.",FALSE,"```json
{
  ""immediate_intent"": ""To verify the information provided by Gunther and express mild surprise."",
  ""internal_state"": ""Positive, engaged, and experiencing a mild sense of surprise or disbelief regarding the news."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
`",NEUTRAL
191,191_9,Chandler,Yeah?,neutral,neutral,0.95,"Micro-Linguistic Analysis indicates a 'NEUTRAL' Linguistic Tone and 'Neutral' arousal/sentiment, with the critical question mark (?) signifying a neutral inquiry. The Dynamic Mental State (LaERC) also strongly points to 'Neutral' internal and immediate states, and surface sentiment is 'aligned'.",FALSE,"```json
{
  ""immediate_intent"": ""Neutral acknowledgement and invitation for further information."",
  ""internal_state"": ""Neutral, observant, and receptive, awaiting more details."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
193,193_0,Ross,"Yes, I made it!",joy,joy,0.98,"The LaERC `internal_state` explicitly states 'Ross is feeling triumphant, joyful, and a strong sense of accomplishment,' with `surface_vs_subtext` being 'aligned.' The Micro-Linguistic Analysis identifies 'Yes' and 'made it' as strong positive lexical elements, and the exclamation mark '!' as a crucial paralinguistic feature amplifying 'intense joy, excitement, and triumph' with 'very high arousal (9/10).' The Temporal Shift Detection confirms '[SHIFT: TRUE - EMOTIONAL PIVOT DETECTED]' with a 'significant spike in positive arousal and valence (joy/accomplishment),' instructing to weight current-turn signals heavily.",TRUE,"```json
{
  ""immediate_intent"": ""Ross is sharing the news of a successful achievement and expressing joy."",
  ""internal_state"": ""Ross is feeling triumphant, joyful, and a strong sense of accomplishment."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",AGGRESSIVE
193,193_1,Ross,Im on time!,joy,joy,0.9,"LaERC's internal state explicitly describes the speaker as 'Feeling joyous, satisfied, and proud,' and the Micro-Linguistic Analysis identifies 'strong positive sentiment indicated by an exclamation mark' and mentions 'joy, pride, relief, or enthusiasm' in its fine-grained analysis. These strong, direct positive signals outweigh the contradictory retrieved examples, especially since `surface_vs_subtext` is 'aligned,' indicating genuine positive emotion.",FALSE,"```json
{
  ""immediate_intent"": ""To announce a successful arrival and share positive news."",
  ""internal_state"": ""Feeling joyous, satisfied, and proud."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```","NEUTRAL (with strong positive sentiment indicated by exclamation mark, departing from a truly neutral tone, but falling outside the other two provided categories)"
